"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2022-07-25T04:00:00.000Z","256.02","276.63","244.82","275.40","7.83","7.32","175,346,537"
"2022-08-01T04:00:00.000Z","272.53","278.40","267.20","277.53","0.77","0.27","104,677,555"
"2022-08-08T04:00:00.000Z","278.64","286.36","272.33","286.36","3.18","2.67","111,661,139"
"2022-08-15T04:00:00.000Z","285.46","288.58","280.72","281.30","-1.77","-2.27","93,865,371"
"2022-08-22T04:00:00.000Z","277.30","277.67","263.44","263.55","-6.31","-6.82","106,665,783"
"2022-08-29T04:00:00.000Z","261.34","262.87","250.16","251.72","-4.49","-5.00","115,981,560"
"2022-09-06T04:00:00.000Z","251.86","260.74","247.67","259.98","3.28","2.77","89,382,692"
"2022-09-12T04:00:00.000Z","261.28","262.92","237.96","240.59","-7.46","-7.96","149,876,370"
"2022-09-19T04:00:00.000Z","238.35","243.46","231.21","233.89","-2.79","-3.29","149,889,898"
"2022-09-26T04:00:00.000Z","233.02","238.22","228.79","228.95","-2.11","-2.62","149,454,225"
"2022-10-03T04:00:00.000Z","231.42","246.33","229.22","230.27","0.58","0.07","144,575,330"
"2022-10-10T04:00:00.000Z","229.10","233.22","215.42","224.69","-2.42","-2.93","157,541,573"
"2022-10-17T04:00:00.000Z","231.82","239.80","230.32","238.02","5.93","5.42","124,680,988"
"2022-10-24T04:00:00.000Z","239.63","246.79","221.95","231.87","-2.58","-3.09","227,295,818"
"2022-10-31T04:00:00.000Z","229.80","231.74","209.81","217.64","-6.14","-6.65","173,723,402"
"2022-11-07T05:00:00.000Z","218.23","243.79","217.53","242.92","11.62","11.11","173,369,605"
"2022-11-14T05:00:00.000Z","237.89","242.81","234.26","237.80","-2.11","-2.62","139,497,382"
"2022-11-21T05:00:00.000Z","238.01","245.17","237.30","243.98","2.60","2.09","75,844,733"
"2022-11-28T05:00:00.000Z","242.59","252.49","234.83","251.40","3.04","2.53","139,914,235"
"2022-12-05T05:00:00.000Z","248.44","250.22","238.77","241.94","-3.76","-4.27","111,177,939"
"2022-12-12T05:00:00.000Z","243.94","260.17","240.06","241.22","-0.30","-0.81","233,249,331"
"2022-12-19T05:00:00.000Z","241.39","242.13","230.55","235.35","-2.44","-2.94","130,242,714"
"2022-12-27T05:00:00.000Z","235.32","238.49","230.85","236.42","0.46","-0.05","76,945,536"
"2023-01-03T05:00:00.000Z","239.63","242.27","216.24","221.74","-6.21","-6.72","161,857,009"
"2023-01-09T05:00:00.000Z","223.24","236.50","223.20","235.84","6.36","5.85","133,568,970"
"2023-01-17T05:00:00.000Z","234.60","238.94","227.41","236.81","0.41","-0.09","125,653,955"
"2023-01-23T05:00:00.000Z","237.68","246.29","227.63","244.64","3.31","2.80","201,504,879"
"2023-01-30T05:00:00.000Z","241.04","260.94","238.77","254.69","4.11","3.60","154,881,512"
"2023-02-06T05:00:00.000Z","253.79","272.84","251.17","259.37","1.84","1.33","199,060,719"
"2023-02-13T05:00:00.000Z","263.85","271.07","253.00","255.04","-1.67","-2.18","172,468,262"
"2023-02-21T05:00:00.000Z","251.50","253.83","245.20","246.30","-3.43","-3.93","106,343,318"
"2023-02-27T05:00:00.000Z","249.50","252.63","242.73","252.30","2.44","1.93","128,342,377"
"2023-03-06T05:00:00.000Z","253.42","257.07","244.70","245.68","-2.62","-3.13","119,353,333"
"2023-03-13T04:00:00.000Z","244.50","280.01","242.85","276.16","12.41","11.90","240,158,967"
"2023-03-20T04:00:00.000Z","273.74","277.77","266.36","277.29","0.41","-0.10","179,814,470"
"2023-03-27T04:00:00.000Z","277.22","285.88","268.86","284.92","2.76","2.25","133,184,362"
"2023-04-03T04:00:00.000Z","283.17","288.66","278.73","288.19","1.14","0.64","103,757,332"
"2023-04-10T04:00:00.000Z","285.82","286.51","278.34","282.79","-1.87","-2.38","124,450,299"
"2023-04-17T04:00:00.000Z","286.54","288.34","279.75","282.41","-0.13","-0.64","107,325,314"
"2023-04-24T04:00:00.000Z","278.79","305.31","272.15","303.66","7.52","7.02","222,519,679"
"2023-05-01T04:00:00.000Z","303.38","308.32","299.85","307.01","1.10","0.60","122,206,844"
"2023-05-08T04:00:00.000Z","306.50","309.34","302.51","305.35","-0.54","-1.05","125,663,301"
"2023-05-15T04:00:00.000Z","305.48","315.99","303.99","315.30","3.26","2.75","123,477,393"
"2023-05-22T04:00:00.000Z","315.56","330.22","309.63","329.71","4.57","4.06","159,754,983"
"2023-05-30T04:00:00.000Z","332.03","334.28","321.62","332.20","0.75","0.25","129,335,766"
"2023-06-05T04:00:00.000Z","332.02","335.33","319.42","323.67","-2.57","-3.07","129,462,890"
"2023-06-12T04:00:00.000Z","325.44","348.11","322.06","339.06","4.76","4.25","160,242,345"
"2023-06-20T04:00:00.000Z","336.07","338.81","328.90","331.82","-2.14","-2.64","99,143,230"
"2023-06-26T04:00:00.000Z","330.53","339.46","325.35","337.29","1.65","1.14","111,023,753"
"2023-07-03T04:00:00.000Z","335.95","339.72","331.53","334.00","-0.97","-1.48","80,863,207"
"2023-07-10T04:00:00.000Z","331.41","348.07","323.88","341.94","2.38","1.87","139,738,689"
"2023-07-17T04:00:00.000Z","342.38","363.28","336.59","340.49","-0.43","-0.93","230,352,285"
"2023-07-24T04:00:00.000Z","342.55","348.53","325.91","335.14","-1.57","-2.08","196,738,878"
"2023-07-31T04:00:00.000Z","333.70","335.31","322.84","324.65","-3.13","-3.64","114,785,970"
"2023-08-07T04:00:00.000Z","325.24","327.95","316.16","317.95","-2.07","-2.57","107,941,819"
"2023-08-14T04:00:00.000Z","318.32","322.00","309.23","314.12","-1.20","-1.71","103,359,030"
"2023-08-21T04:00:00.000Z","315.56","330.50","314.68","320.57","2.05","1.55","107,071,389"
"2023-08-28T04:00:00.000Z","323.23","329.52","319.33","326.21","1.76","1.25","91,348,450"
"2023-09-05T04:00:00.000Z","326.55","333.66","326.21","331.78","1.71","1.20","74,574,083"
"2023-09-11T04:00:00.000Z","334.73","338.32","327.19","327.76","-1.21","-1.72","109,455,250"
"2023-09-18T04:00:00.000Z","325.36","327.94","312.65","314.65","-4.00","-4.51","112,632,316"
"2023-09-25T04:00:00.000Z","314.23","317.09","307.14","313.40","-0.40","-0.91","108,180,038"
"2023-10-02T04:00:00.000Z","313.92","326.74","308.90","324.82","3.65","3.14","105,750,551"
"2023-10-09T04:00:00.000Z","322.33","331.34","320.77","325.29","0.14","-0.36","101,667,321"
"2023-10-16T04:00:00.000Z","328.58","334.37","323.03","324.24","-0.32","-0.83","114,583,452"
