"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2021-05-03T04:00:00.000Z","42.43","42.44","40.36","41.77","-0.79","-1.65","86,886,323"
"2021-05-10T04:00:00.000Z","41.38","41.40","38.68","40.76","-2.42","-3.28","121,220,441"
"2021-05-17T04:00:00.000Z","40.81","42.39","39.29","41.65","2.18","1.32","97,544,733"
"2021-05-24T04:00:00.000Z","42.17","43.80","42.04","43.59","4.67","3.82","79,031,979"
"2021-06-01T04:00:00.000Z","43.88","44.15","42.76","43.84","0.57","-0.29","79,982,210"
"2021-06-07T04:00:00.000Z","43.65","43.79","42.47","43.44","-0.91","-1.76","89,720,721"
"2021-06-14T04:00:00.000Z","43.42","43.98","42.50","42.78","-1.53","-2.39","103,649,221"
"2021-06-21T04:00:00.000Z","42.90","44.06","42.64","42.99","0.50","-0.36","87,713,345"
"2021-06-28T04:00:00.000Z","43.35","44.52","42.39","43.55","1.29","0.43","98,653,447"
"2021-07-06T04:00:00.000Z","43.75","44.73","42.93","44.66","2.57","1.71","63,694,741"
"2021-07-12T04:00:00.000Z","44.77","45.95","43.46","43.54","-2.52","-3.38","91,996,495"
"2021-07-19T04:00:00.000Z","43.05","44.98","42.56","44.94","3.22","2.36","81,058,558"
"2021-07-26T04:00:00.000Z","44.85","45.24","43.51","45.15","0.47","-0.39","59,070,836"
"2021-08-02T04:00:00.000Z","45.49","46.01","44.64","45.15","0.01","-0.85","61,511,259"
"2021-08-09T04:00:00.000Z","45.25","45.48","44.34","45.22","0.15","-0.71","45,554,800"
"2021-08-16T04:00:00.000Z","45.10","45.48","43.03","44.20","-2.26","-3.12","70,262,469"
"2021-08-23T04:00:00.000Z","44.31","46.18","44.25","46.13","4.37","3.51","67,138,313"
"2021-08-30T04:00:00.000Z","46.51","47.24","45.59","46.29","0.35","-0.51","98,805,102"
"2021-09-07T04:00:00.000Z","46.28","47.06","45.40","46.34","0.09","-0.76","59,850,224"
"2021-09-13T04:00:00.000Z","46.69","47.50","45.88","47.07","1.58","0.72","112,288,858"
"2021-09-20T04:00:00.000Z","46.41","47.53","45.43","47.31","0.52","-0.34","103,363,426"
"2021-09-27T04:00:00.000Z","46.83","47.39","44.74","45.66","-3.48","-4.34","82,737,811"
"2021-10-04T04:00:00.000Z","45.44","46.84","44.30","46.18","1.13","0.27","77,087,673"
"2021-10-11T04:00:00.000Z","46.03","47.40","44.93","47.15","2.11","1.25","99,190,791"
"2021-10-18T04:00:00.000Z","46.89","48.85","46.72","48.29","2.42","1.56","77,948,980"
"2021-10-25T04:00:00.000Z","48.49","50.23","48.27","49.82","3.15","2.30","93,276,035"
"2021-11-01T04:00:00.000Z","49.69","52.44","49.18","52.37","5.13","4.27","87,330,318"
"2021-11-08T05:00:00.000Z","52.66","53.02","51.35","52.77","0.77","-0.09","84,600,214"
"2021-11-15T05:00:00.000Z","53.19","54.08","52.45","53.29","0.98","0.12","76,887,018"
"2021-11-22T05:00:00.000Z","53.56","53.60","50.91","51.21","-3.89","-4.75","73,977,676"
"2021-11-29T05:00:00.000Z","52.11","53.31","50.97","52.29","2.11","1.25","113,330,006"
"2021-12-06T05:00:00.000Z","52.91","60.41","52.09","59.19","13.18","12.32","166,713,721"
"2021-12-13T05:00:00.000Z","59.40","60.05","56.75","59.49","0.52","-0.34","197,920,521"
"2021-12-20T05:00:00.000Z","58.68","63.25","58.57","62.69","5.37","4.51","128,838,895"
"2021-12-27T05:00:00.000Z","62.69","63.91","62.54","62.75","0.09","-0.77","79,550,097"
"2022-01-03T05:00:00.000Z","62.83","63.38","58.32","58.38","-6.95","-7.81","143,243,857"
"2022-01-10T05:00:00.000Z","57.41","59.50","55.82","56.24","-3.68","-4.54","130,804,387"
