"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2020-11-23T05:00:00.000Z","139.38","141.65","135.18","141.19","1.34","0.40","13,470,500"
"2020-11-30T05:00:00.000Z","140.14","142.42","137.07","142.16","0.69","-0.26","21,586,485"
"2020-12-07T05:00:00.000Z","141.06","155.14","140.28","153.26","7.81","6.86","24,666,868"
"2020-12-14T05:00:00.000Z","153.88","166.53","151.14","164.14","7.10","6.15","29,453,947"
"2020-12-21T05:00:00.000Z","161.73","161.84","158.46","159.60","-2.77","-3.71","8,802,149"
"2020-12-28T05:00:00.000Z","160.13","161.97","158.21","161.69","1.31","0.36","6,527,601"
"2021-01-04T05:00:00.000Z","161.86","162.30","154.93","159.36","-1.44","-2.38","16,259,541"
"2021-01-11T05:00:00.000Z","177.16","183.66","169.92","182.69","14.64","13.69","38,556,005"
"2021-01-18T05:00:00.000Z","187.70","197.79","185.85","197.41","8.06","7.11","29,130,236"
"2021-01-25T05:00:00.000Z","199.42","208.77","195.80","199.16","0.89","-0.06","35,274,606"
"2021-02-01T05:00:00.000Z","200.59","201.00","187.35","193.22","-2.98","-3.92","20,919,849"
"2021-02-08T05:00:00.000Z","193.81","200.23","191.83","199.34","3.16","2.22","15,416,637"
"2021-02-16T05:00:00.000Z","198.08","199.53","192.65","193.21","-3.07","-4.02","13,971,548"
"2021-02-22T05:00:00.000Z","191.54","199.05","190.37","197.03","1.98","1.03","15,259,869"
"2021-03-01T05:00:00.000Z","197.89","201.90","190.99","198.98","0.99","0.05","18,809,011"
"2021-03-08T05:00:00.000Z","199.06","204.02","194.52","200.10","0.56","-0.38","20,284,412"
"2021-03-15T04:00:00.000Z","185.61","185.77","176.75","177.22","-11.43","-12.38","35,379,462"
"2021-03-22T04:00:00.000Z","176.99","179.49","172.92","178.20","0.55","-0.39","15,995,175"
"2021-03-29T04:00:00.000Z","177.58","180.86","176.47","178.13","-0.04","-0.98","11,946,049"
"2021-04-05T04:00:00.000Z","178.47","178.77","174.27","177.41","-0.40","-1.35","14,313,153"
"2021-04-12T04:00:00.000Z","176.39","183.00","173.94","181.99","2.58","1.64","14,855,560"
"2021-04-19T04:00:00.000Z","181.98","186.08","179.59","181.48","-0.28","-1.22","13,636,287"
"2021-04-26T04:00:00.000Z","181.34","181.41","171.73","175.76","-3.15","-4.10","20,647,124"
"2021-05-03T04:00:00.000Z","175.97","188.74","175.90","187.92","6.92","5.98","17,473,585"
"2021-05-10T04:00:00.000Z","188.64","190.54","185.21","189.52","0.85","-0.10","10,889,214"
"2021-05-17T04:00:00.000Z","189.78","195.03","186.52","193.06","1.87","0.93","14,473,189"
"2021-05-24T04:00:00.000Z","194.35","196.67","188.83","192.93","-0.07","-1.01","20,304,287"
"2021-06-01T04:00:00.000Z","193.49","197.48","189.97","195.13","1.14","0.20","11,372,830"
"2021-06-07T04:00:00.000Z","195.10","227.80","194.95","216.45","10.92","9.98","39,361,131"
"2021-06-14T04:00:00.000Z","215.86","218.93","210.87","211.10","-2.47","-3.42","13,838,023"
"2021-06-21T04:00:00.000Z","211.63","231.20","209.60","222.37","5.34","4.40","27,986,945"
"2021-06-28T04:00:00.000Z","221.19","226.22","219.14","225.98","1.62","0.68","10,236,056"
"2021-07-06T04:00:00.000Z","225.84","230.34","224.18","226.97","0.44","-0.50","13,178,216"
"2021-07-12T04:00:00.000Z","227.15","229.88","222.82","224.53","-1.08","-2.02","13,299,968"
"2021-07-19T04:00:00.000Z","223.20","236.21","222.71","235.82","5.03","4.09","10,774,419"
"2021-07-26T04:00:00.000Z","234.30","239.93","233.98","235.19","-0.27","-1.21","10,677,099"
"2021-08-02T04:00:00.000Z","237.35","261.42","235.19","254.45","8.19","7.25","16,228,773"
"2021-08-09T04:00:00.000Z","255.56","263.73","253.39","256.02","0.62","-0.33","12,096,069"
"2021-08-16T04:00:00.000Z","256.67","267.32","256.07","262.51","2.54","1.59","11,026,118"
"2021-08-23T04:00:00.000Z","263.86","264.45","250.57","251.70","-4.12","-5.06","12,524,349"
"2021-08-30T04:00:00.000Z","252.94","255.89","246.60","251.49","-0.08","-1.03","9,891,658"
"2021-09-07T04:00:00.000Z","250.97","252.74","231.18","232.08","-7.72","-8.66","13,989,665"
"2021-09-13T04:00:00.000Z","232.60","233.68","221.16","222.97","-3.92","-4.87","17,440,512"
"2021-09-20T04:00:00.000Z","221.02","228.09","220.25","224.50","0.69","-0.26","11,414,350"
"2021-09-27T04:00:00.000Z","222.84","229.81","213.38","222.47","-0.90","-1.85","16,865,491"
"2021-10-04T04:00:00.000Z","220.74","228.50","217.27","226.69","1.89","0.95","15,081,708"
"2021-10-11T04:00:00.000Z","229.36","231.88","224.79","230.51","1.68","0.74","10,465,028"
"2021-10-18T04:00:00.000Z","230.58","238.28","229.36","236.20","2.47","1.52","9,634,075"
"2021-10-25T04:00:00.000Z","237.08","248.79","229.74","246.86","4.52","3.57","17,560,014"
